Strain name,Amikacin,Tobramycin,Gentamicin,Imipenem,Meropenem,Doripenem,Ciprofloxacin,Levofloxacin,Piperacillin/ tazobactam,Ticarcillin/clavulanic acid,Cefotaxime,Ceftriaxone,Ceftazidime,Cefepime,Trimethoprim/ sulfamethoxazole,Ampicillin/ sulbactam,Colistin,Polymyxin B,Tetracycline,Minocycline,Piperacillin
Acinetobacterbaumanniistrainccf39,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf4,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf40,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf41,NA,Resistant,Resistant,NA,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA,NA,Strain could not be classified,NA,NA,NA,Strain could not be classified,NA
Acinetobacterbaumanniistrainccf42,Susceptible,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf43,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf44,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf45,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf47,Resistant,Resistant,Resistant,NA,NA,NA,Resistant,NA,Strain could not be classified,NA,NA,Strain could not be classified,NA,Strain could not be classified,NA,Strain could not be classified,NA,NA,NA,NA,NA
Acinetobacterbaumanniistrainccf48,NA,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,NA,NA,NA
Acinetobacterbaumanniistrainccf49,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,NA,NA,NA
Acinetobacterbaumanniistrainccf5,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf50,NA,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,NA,NA,NA
Acinetobacterbaumanniistrainccf51,Resistant,Resistant,Resistant,NA,NA,NA,Resistant,NA,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA,NA,Strain could not be classified,NA,NA,NA,NA,NA
Acinetobacterbaumanniistrainccf52,NA,Susceptible,Susceptible,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf53,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf54,NA,Resistant,Resistant,NA,NA,NA,Resistant,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,NA,NA,NA
Acinetobacterbaumanniistrainccf55,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf57,NA,Resistant,Resistant,NA,NA,NA,Resistant,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,NA,NA,NA
Acinetobacterbaumanniistrainccf58,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf59,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf6,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf60,Resistant,Resistant,Resistant,NA,NA,NA,Resistant,NA,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA,NA,Strain could not be classified,NA,NA,NA,NA,NA
Acinetobacterbaumanniistrainccf62,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf63,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf64,Susceptible,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf65,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf66,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf67,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf68,Resistant,Resistant,Resistant,NA,NA,NA,Resistant,NA,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA,NA,Strain could not be classified,NA,NA,NA,NA,NA
Acinetobacterbaumanniistrainccf69,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf7,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf70,Resistant,Resistant,Resistant,NA,NA,NA,Resistant,NA,Strain could not be classified,NA,NA,Strain could not be classified,NA,Strain could not be classified,NA,Strain could not be classified,NA,NA,NA,NA,NA
Acinetobacterbaumanniistrainccf72,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf73,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf74,Susceptible,Susceptible,Resistant,NA,NA,NA,Resistant,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,NA,NA,NA
Acinetobacterbaumanniistrainccf75,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA,NA,NA,NA
Acinetobacterbaumanniistrainccf8,Resistant,Susceptible,Susceptible,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccf9,Resistant,Resistant,Resistant,Resistant,NA,NA,Resistant,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified
Acinetobacterbaumanniistrainccug70743,Resistant,Resistant,Resistant,Resistant,Resistant,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,NA,NA,Resistant,NA,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn10191,Resistant,Resistant,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn11224,Resistant,Resistant,Resistant,Resistant,Strain could not be classified,NA,Resistant,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn11663,Resistant,Resistant,Resistant,Resistant,Strain could not be classified,NA,Resistant,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn11669,Resistant,Susceptible,Resistant,Susceptible,Susceptible,NA,Resistant,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn11680,Resistant,Resistant,Resistant,Strain could not be classified,Strain could not be classified,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn11683,Susceptible,Susceptible,Resistant,Susceptible,Susceptible,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn11684,Susceptible,Susceptible,Resistant,Susceptible,Susceptible,Strain could not be classified,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn11687,Susceptible,Resistant,Resistant,Susceptible,Susceptible,NA,Strain could not be classified,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn11690,Susceptible,Susceptible,Resistant,Susceptible,Susceptible,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn11698,Susceptible,Susceptible,Susceptible,Susceptible,Susceptible,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Susceptible,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn11700,Susceptible,Susceptible,Resistant,Susceptible,Susceptible,Strain could not be classified,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn11703,Resistant,Resistant,Resistant,Susceptible,Strain could not be classified,NA,Resistant,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
